X,Y,PLOTID,LON,LAT,strate,prob_chang,ID,INT1_2000,INT1_2010,INT1_2015,INT1_2020,INT1_2021,CHG_20_21,CHG_00_10,CHG_10_15,CHG_15_20,IC,COMMENT.,P-I_name
49534.6605197171,568818.388616445,"63667","-7.06103803784638","5.13320167452816","3","0.523026984126984","346","21","21","21","21","21",Stable,Stable,Stable,Stable,"1",,AMO
48643.9117470206,735180.853304641,"63833","-7.08000235835684","6.6342957516014","2","0.224252380952381","347","23","23","21","21","21",Stable,Stable,Stable,Stable,"2","cht 00-10 : qualité de l'image, peut être 21",AMO
48452.4940502876,766249.394110523,"63864","-7.08409109686011","6.91461111185694","2","0.351580952380952","348","12","12","12","12","12",Stable,Stable,Stable,Stable,"1",,AMO
49391.1469935499,776262.84761449,"64509","-7.07639674108845","7.00503472567392","1","0.0814380952380952","349","23","23","12","23","23",Stable,Stable,Gain,Degradation,"2",cht 00-10 : qualité de l'image,AMO
49274.9089631088,794302.631779002,"64527","-7.07887971175687","7.167796353287","1","0.0459523809523809","350","30","30","30","30","30",Stable,Stable,Stable,Stable,"1",,AMO
49041.2908995158,829380.290526025,"64562","-7.08387535749171","7.48427398172908","1","0.175004761904762","351","21","21","21","21","21",Stable,Stable,Stable,Stable,"1",,AMO
51706.4863289865,531726.657258665,"64899","-7.03945082279979","4.79861015464695","2","0.377463492063492","352","14","14","14","14","14",Stable,Stable,Stable,Stable,"2",Qualité des images,AMO
51486.8050020139,579829.239625685,"64947","-7.04410171055863","5.23267416490831","1","0.008","353","11","11","11","11","11",Stable,Stable,Stable,Stable,"1",,AMO
51094.8146644178,656994.933592051,"65024","-7.0524159498635","5.92897244622255","1","0.0265333333333333","354","11","11","11","11","11",Stable,Stable,Stable,Stable,"1",,AMO
50761.4912482535,716122.941310618,"65083","-7.05950140453023","6.4624879922765","2","0.279277777777778","355","30","30","30","30","30",Stable,Stable,Stable,Stable,"1",,AMO
50050.1740206835,828368.768522497,"65195","-7.07466990669482","7.47523182580739","2","0.380947619047619","356","23","99","21","21","21",Stable,Stable,Stable,Stable,"3",2010 pas d'image/ hésitation avec 14,AMO
52739.0043857684,524705.90472096,"65525","-7.02979288627482","4.73530868143196","3","0.51144126984127","357","22","22","22","22","22",Stable,Stable,Stable,Stable,"2",Probleme coupe,AMO
52488.8695753631,579822.785423676,"65580","-7.03508121536573","5.23267416490831","1","0.0165","358","11","11","11","11","11",Stable,Stable,Stable,Stable,"1",,AMO
52275.974859516,622914.648455889,"65623","-7.03958853076785","5.62151809520146","1","0.0495238095238095","359","11","11","11","11","11",Stable,Stable,Stable,Stable,"1",,AMO
51885.4701431515,695069.511998669,"65695","-7.04787125915496","6.27259386052472","2","0.238987301587302","360","30","30","30","30","30",Stable,Stable,Stable,Stable,"1",,AMO
51804.5940371736,709099.787186537,"65709","-7.0495891200699","6.39919010341896","2","0.356973015873016","361","14","14","14","14","14",Stable,Stable,Stable,Stable,"1",,AMO
51576.9642226822,747182.246879419,"65747","-7.05442865344897","6.74280530548303","1","0.18437619047619","362","23","23","23","23","23",Stable,Stable,Stable,Stable,"1",,AMO
53749.6856686269,522695.867882035,"66154","-7.02059716487234","4.71722252493565","3","0.589769841269841","363","13","13","13","13","13",Stable,Stable,Stable,Stable,"2",,AMO
52910.3330591187,691053.178096736,"66322","-7.03835059855737","6.23642339281422","1","0.182323809523809","364","23","23","23","23","23",Stable,Stable,Stable,Stable,"1",,AMO
52789.1045974809,712098.34965032,"66343","-7.04092221549548","6.42631778920904","1","0.148895238095238","365","14","14","14","14","14",Stable,Stable,Stable,Stable,"2",,AMO
54768.8839146215,518681.698399602,"66778","-7.01122224760254","4.68105018378569","3","0.529942857142857","366","22","22","22","22","22",Stable,Stable,Stable,Stable,"1",,AMO
54681.7936320985,538723.649912661,"66798","-7.01305757348431","4.86191151077294","3","0.42152380952381","367","50","50","50","50","50",Stable,Stable,Stable,Stable,"1",,AMO
54577.5692267206,561771.999759893,"66821","-7.01525525258921","5.06990083752906","3","0.598015873015873","368","21","21","21","21","21",Stable,Stable,Stable,Stable,"1",,AMO
54439.9513095546,590833.130968714,"66850","-7.01815919297423","5.33214634028102","1","0.0113333333333333","369","11","11","11","11","11",Stable,Stable,Stable,Stable,"1",,AMO
54207.4732190944,636930.505790258,"66896","-7.02307032303946","5.74811734676556","1","0.00183333333333333","370","11","11","11","11","11",Stable,Stable,Stable,Stable,"1",,AMO
54175.8674938762,642943.245475961,"66902","-7.02373853237968","5.80237399818647","1","0.00133333333333333","371","11","11","11","11","11",Stable,Stable,Stable,Stable,"1",,AMO
53889.5610336483,695054.0508423,"66954","-7.02979746956613","6.27259386052472","1","0.110601587301587","372","30","30","30","30","30",Stable,Stable,Stable,Stable,"1",,AMO
53761.7464864944,717101.152048643,"66976","-7.03250573300882","6.47153053504029","2","0.246190476190476","373","30","30","30","30","30",Stable,Stable,Stable,Stable,"1",,AMO
53587.194470534,746163.452178782,"67005","-7.03620771191318","6.73376286093636","1","0.0474666666666667","374","23","23","23","23","23",Stable,Stable,Stable,Stable,"1",,AMO
52967.0926059419,841369.347987781,"67100","-7.0493909019124","7.59277956282365","1","0.148593650793651","375","21","21","21","21","21",Stable,Stable,Stable,Stable,"1",pAS D4IMAGE EN 2010,AMO
55674.9358359045,540721.875742226,"67427","-7.00422936092098","4.87999759080302","3","0.472314285714286","376","12","11","21","21","21",Stable,Deforestation,Stable,Stable,"1",,AMO
54085.5157220861,824323.121322375,"67710","-7.03785363398216","7.43906316519298","1","0.082647619047619","377","50","50","50","50","50",Stable,Stable,Stable,Stable,"1",,AMO
54031.0348702109,832340.457067406,"67718","-7.03901194071256","7.5114004272677","1","0.115609523809524","378","50","50","50","50","50",Stable,Stable,Stable,Stable,"1",,AMO
56781.4664122432,516666.109293928,"68028","-6.99301701391441","4.66296399920343","2","0.308347619047619","379","12","12","21","21","21",Stable,Stable,Deforestation,Stable,"1",,AMO
56458.5604219466,587813.812209211,"68099","-6.9998088233735","5.30501759675778","1","0.0278333333333333","380","11","11","11","11","11",Stable,Stable,Stable,Stable,"1",,AMO
56190.485282476,640924.822641897,"68152","-7.00545744921627","5.78428845919774","1","0.00133333333333333","381","11","11","11","11","11",Stable,Stable,Stable,Stable,"1",,AMO
55922.1029894107,690028.086268965,"68201","-7.01112174583977","6.22738076813719","2","0.296361904761905","382","50","50","23","23","23",Stable,Stable,Stable,Stable,"2",,AMO
54957.2820199294,843354.96418059,"68354","-7.03156098086188","7.61086377398869","1","0.0914857142857143","383","50","99","23","23","23",Stable,Stable,Stable,Stable,"1",PAS D4IMAGE 2010,AMO
57024.9921638683,671982.667878085,"68807","-6.99995815587203","6.0646129996816","2","0.337060317460317","384","21","21","21","21","21",Stable,Stable,Stable,Stable,"2",,AMO
56866.9151516811,700041.513726223,"68835","-7.00329237927421","6.31780687508707","3","0.487422222222222","385","50","50","50","50","50",Stable,Stable,Stable,Stable,"1",,AMO
58389.0413051763,602831.899967348,"69362","-6.98331012914102","5.44066107446878","1","0.029484126984127","386","11","11","11","11","11",Stable,Stable,Stable,Stable,"1",,AMO
57840.0057748675,705044.280130544,"69464","-6.99486394745125","6.36301981127254","1","0.0314","387","50","50","23","23","23",Stable,Stable,Stable,Stable,"1",,AMO
60780.9165645991,518647.52483046,"70511","-6.95714415095226","4.68105018378569","1","0.150490476190476","388","12","12","12","12","12",Stable,Stable,Stable,Stable,"2",2010 : pb qualité image,AMO
61651.0099954525,548702.501972691,"71156","-6.95088551227779","4.95234181337861","2","0.361201587301587","389","21","21","21","21","21",Stable,Stable,Stable,Stable,"1",,AMO
61623.7461625788,554714.65006281,"71162","-6.95145523078282","5.00659987689003","3","0.453633333333333","390","23","21","21","21","21",Stable,Stable,Stable,Stable,"1",,AMO
61032.9147436145,671953.191830447,"71279","-6.96382466176587","6.0646129996816","3","0.564250793650794","391","21","21","23","14","14",Stable,Stable,Stable,Gain,"1",,AMO
60880.5916804476,699008.725678989,"71306","-6.96702082731931","6.3087642784271","1","0.18467619047619","392","22","22","50","22","22",Stable,Stable,Stable,Stable,"1",,AMO
63636.7682739728,552698.591111252,"72391","-6.93323046454147","4.9885138656404","3","0.424366666666667","393","11","11","21","21","21",Stable,Stable,Deforestation,Stable,"1",,AMO
63448.0956521107,592778.881416515,"72431","-6.93716515471483","5.35023215604251","1","0.0395","394","11","11","11","11","11",Stable,Stable,Stable,Stable,"1",,AMO
63308.1936285152,620835.301015186,"72459","-6.94008565656724","5.60343244284126","3","0.520688888888889","395","12","99","12","12","12",Stable,Stable,Stable,Stable,"2","pb en 2010, ombre portee",AMO
63225.3553338731,636867.624704405,"72475","-6.94181610038786","5.74811734676556","1","0.0133333333333333","396","11","11","11","11","11",Stable,Stable,Stable,Stable,"1",,AMO
64771.5661291698,522632.943521754,"72981","-6.92144887673594","4.71722252493565","3","0.459542857142857","397","11","50","50","22","22",Stable,Deforestation,Stable,Stable,"3",doute 2000,AMO
64569.4930665588,567722.510531141,"73026","-6.92565431993593","5.12415870544167","3","0.517103174603174","398","50","50","50","50","50",Stable,Stable,Stable,Stable,"1",,AMO
64541.2907560511,573734.485420326,"73032","-6.92624166117404","5.17841648155518","2","0.321855555555556","399","21","99","21","21","21",Stable,Stable,Stable,Stable,"2",2010 : nuage,AMO
63845.9497594747,706000.094491456,"73164","-6.94075459825022","6.37206238905588","3","0.482761904761905","400","12","12","50","50","50",Stable,Stable,Stable,Stable,"2",2010 pb,AMO
65552.6478720548,571724.315193312,"73653","-6.91702571785713","5.16033056644325","2","0.391722222222222","401","21","21","21","21","21",Stable,Stable,Stable,Stable,"1",,AMO
67346.3846063299,614796.629370851,"74950","-6.90334762387229","5.54917541905049","2","0.363077777777778","402","21","21","21","21","21",Stable,Stable,Stable,Stable,"1",,AMO
66880.627666962,700967.216321754,"75036","-6.91303569757737","6.32684946861196","3","0.453961904761905","403","50","50","50","50","50",Stable,Stable,Stable,Stable,"2",,AMO
68297.2402788913,624809.658939272,"75586","-6.89538129717966","5.63960373638414","3","0.637169841269841","404","14","14","14","14","14",Stable,Stable,Stable,Stable,"1",,AMO
67934.105353208,691941.830525262,"75653","-6.90292484302555","6.24546601439591","2","0.283776190476191","405","14","14","14","14","14",Stable,Stable,Stable,Stable,"2",,AMO
69776.771125654,523606.796471269,"76113","-6.87647052092255","4.72626560436075","3","0.490765079365079","406","23","23","23","23","23",Stable,Stable,Stable,Stable,"1",,AMO
69365.3055074167,611777.586138514,"76201","-6.8849834376388","5.52204686985031","3","0.480898412698413","407","21","21","21","21","21",Stable,Stable,Stable,Stable,"2",2000: cacao,AMO
70243.9009294356,635817.665711332,"76854","-6.878509901869","5.73907456150529","2","0.412222222222222","408","23","23","23","23","23",Stable,Stable,Stable,Stable,"1",2010: nuage,AMO
70196.4523652106,644835.183402683,"76863","-6.87949238184842","5.82045952564303","2","0.389161904761905","409","23","23","23","23","23",Stable,Stable,Stable,Stable,"1",,AMO
71139.4137361142,655849.619390663,"77505","-6.87168130790594","5.91992971893311","3","0.529546031746032","410","14","14","14","14","14",Stable,Stable,Stable,Stable,"2",,AMO
73682.7997671466,546628.015250534,"78659","-6.84250086856797","4.93425577243774","2","0.361346031746032","411","21","21","21","21","21",Stable,Stable,Stable,Stable,"2",,AMO
73055.6545972058,671866.381076646,"78784","-6.8554241794474","6.0646129996816","2","0.37741746031746","412","21","21","21","21","21",Stable,Stable,Stable,Stable,"2",,AMO
74733.6634981014,535601.53967044,"79279","-6.83247747250512","4.83478237258306","2","0.316661904761905","413","21","21","21","21","21",Stable,Stable,Stable,Stable,"2",,AMO
74051.9458072354,672861.167362016,"79416","-6.84650493279329","6.07365567931949","2","0.307501587301587","414","21","21","50","23","23",Stable,Stable,Stable,Stable,"1",,AMO
75130.5055684438,658827.467646733,"80033","-6.83589147626776","5.94705789196187","2","0.327571428571429","415","21","21","21","21","21",Stable,Stable,Stable,Stable,"1",,AMO
76728.4478441727,537593.971655684,"80543","-6.81462851843273","4.85286846712449","2","0.351923809523809","416","21","21","23","23","23",Stable,Stable,Stable,Stable,"1",,AMO
76126.8829134907,659822.402485939,"80665","-6.82697162062551","5.95610061040292","3","0.444466666666667","417","21","21","21","21","21",Stable,Stable,Stable,Stable,"1",,AMO
77527.4021905901,581669.866263043,"81217","-6.80976472669372","5.25076003857985","2","0.248974603174603","418","21","21","50","23","23",Stable,Stable,Stable,Stable,"1",,AMO
77415.0307937462,604712.652605742,"81240","-6.81206675779106","5.45874682582898","3","0.528103174603174","419","50","99","21","21","21",Stable,Stable,Stable,Stable,"2",2010 : nuage,AMO
77308.6310771612,625751.821735092,"81261","-6.81424789659844","5.64864655277283","2","0.291092063492063","420","21","21","21","21","21",Stable,Stable,Stable,Stable,"1",,AMO
78451.4773447313,597693.350294346,"81863","-6.80233367269751","5.395446648798","2","0.297904761904762","421","21","99","21","14","14",Stable,Stable,Stable,Gain,"2",2010 : nuage,AMO
78059.1466733489,672832.79379998,"81938","-6.81037083635478","6.07365567931949","3","0.466430158730159","422","99","21","21","23","23",Stable,Stable,Stable,Stable,"2",2000: nuage,AMO
79799.3172372123,522549.688946468,"82418","-6.78624666564083","4.71722252493565","2","0.202592063492064","423","21","99","21","21","21",Stable,Stable,Stable,Stable,"2",2010: nuage,AMO
79413.6075858364,605701.824300079,"82501","-6.79412102551658","5.46778969743957","3","0.514233333333333","424","21","21","21","14","14",Stable,Stable,Stable,Gain,"2",,AMO
80744.4159964866,535567.841901505,"83061","-6.77838737785195","4.83478237258306","3","0.460688888888889","425","12","12","21","21","21",Stable,Stable,Deforestation,Stable,"3",2010 : pb,AMO
80713.326380243,542580.562525378,"83068","-6.77902077290521","4.89808366111429","3","0.556260317460317","426","21","21","21","21","21",Stable,Stable,Stable,Stable,"1",,AMO
80598.999416787,567626.073653984,"83093","-6.78135100325391","5.12415870544167","3","0.416333333333333","427","22","22","50","22","22",Stable,Stable,Stable,Stable,"1",,AMO
80518.3191212796,584657.095101429,"83110","-6.7829964115606","5.27788882948404","2","0.30552380952381","428","21","21","50","50","50",Stable,Stable,Stable,Stable,"2",,AMO
80498.9899594023,588664.403199141,"83114","-6.78339073315012","5.3140605139104","2","0.205609523809524","429","23","23","23","23","23",Stable,Stable,Stable,Stable,"1",,AMO
80474.643408654,593673.543180486,"83119","-6.78388747681462","5.35927505993373","3","0.454826984126984","430","11","11","23","23","23",Stable,Stable,Deforestation,Stable,"2",limite de classe à partir de 2015 (entre 11 et 23 ),AMO
80349.8262293917,618719.325674941,"83144","-6.7864352760849","5.58534677933903","2","0.257577777777778","431","21","21","21","50","50",Stable,Stable,Stable,Stable,"1",,AMO
80128.5650953258,660796.562886386,"83186","-6.79095644553145","5.96514332588565","3","0.417371428571429","432","21","21","21","21","21",Stable,Stable,Stable,Stable,"2",,AMO
81567.8213408625,574632.859466069,"83729","-6.77300270361954","5.18745943524835","2","0.253065079365079","433","21","21","21","23","23",Stable,Stable,Stable,Stable,"2",,AMO
81397.1072578068,609696.477941605,"83764","-6.77648127548327","5.5039611566483","2","0.381763492063492","434","21","21","21","21","21",Stable,Stable,Stable,Stable,"1",,AMO
81248.0263932442,638749.396699468,"83793","-6.77952197596541","5.76620290871228","2","0.36494126984127","435","23","23","23","23","23",Stable,Stable,Stable,Stable,"1",,AMO
80997.3751302462,684833.744136023,"83839","-6.78464052781491","6.18216759847637","1","0.124544444444444","436","23","23","23","23","23",Stable,Stable,Stable,Stable,"2",2000: nuage,AMO
82428.8326683135,603679.281510583,"84387","-6.76684643750968","5.4497039515039","2","0.293393650793651","437","21","21","50","50","50",Stable,Stable,Stable,Stable,"1",,AMO
82099.2701015393,666793.740186537,"84450","-6.77356177702709","6.01939955640965","3","0.472109523809524","438","21","21","21","50","50",Stable,Stable,Stable,Stable,"1",,AMO
83465.1706140613,596660.436807409,"85010","-6.75711938301218","5.38640375559591","2","0.27682380952381","439","11","11","14","14","14",Stable,Stable,Degradation,Stable,"2",,AMO
83365.2336740543,616696.432202984,"85030","-6.75915119047201","5.56726110473028","3","0.534526984126984","440","21","21","21","50","50",Stable,Stable,Stable,Stable,"1",,AMO
83334.6111433727,622707.248180906,"85036","-6.75977401984837","5.62151809520146","2","0.388580952380952","441","21","21","21","21","21",Stable,Stable,Stable,Stable,"2",,AMO
83282.9158241344,632725.292974393,"85046","-6.76082570899557","5.71194618863009","2","0.196073015873016","442","23","99","23","50","50",Stable,Stable,Stable,Stable,"2",2010 : nuage,AMO
84461.9759818988,597656.056220371,"85642","-6.74819649276068","5.395446648798","2","0.410460317460318","443","21","21","40","40","40",Stable,Stable,Stable,Stable,"1",,AMO
83951.4996322271,693828.690222327,"85738","-6.75857424088569","6.26355124825557","3","0.446630158730159","444","50","23","23","23","23",Stable,Stable,Stable,Stable,"1",,AMO
85507.6623706958,588633.910043565,"86266","-6.73828238284343","5.31406051391039","3","0.546590476190476","445","11","21","21","21","21",Stable,Deforestation,Stable,Stable,"2",2010: mauvaise qualité,AMO
85363.5878142485,617685.473379258,"86295","-6.74120340741967","5.57630394342075","3","0.455742857142857","446","21","21","21","21","21",Stable,Stable,Stable,Stable,"1",,AMO
86581.1730545685,573601.412043075,"86884","-6.72780777365876","5.17841648155518","2","0.322795238095238","447","23","50","50","50","50",Stable,Stable,Stable,Stable,"1",,AMO
86475.2227910322,595640.212185152,"86906","-6.72995179040508","5.37736085971487","3","0.582279365079365","448","21","21","50","50","50",Stable,Stable,Stable,Stable,"2",,AMO
86465.3935063435,597643.74455813,"86908","-6.73015076611507","5.395446648798","3","0.437225396825397","449","12","12","12","50","50",Stable,Stable,Stable,Deforestation,"1",,AMO
87702.9463676111,547550.072235638,"87492","-6.71636303686681","4.94329879413862","2","0.40247619047619","450","21","21","21","21","21",Stable,Stable,Stable,Stable,"1",,AMO
87135.1820949194,661750.449827613,"87606","-6.72784461768216","5.97418603840564","2","0.312409523809524","451","21","21","21","21","21",Stable,Stable,Stable,Stable,"2",,AMO
87129.7289332313,662752.22041989,"87607","-6.72795508526827","5.98322874795846","1","0.175288888888889","452","30","30","30","21","21",Stable,Stable,Stable,Stable,"2",,AMO
88589.2718887086,572587.918614471,"88151","-6.70967307681947","5.16937352528533","3","0.51122380952381","453","21","21","21","50","50",Stable,Stable,Stable,Stable,"1",,AMO
88579.8210040387,574591.399761004,"88153","-6.70986375059929","5.18745943524835","2","0.270747619047619","454","21","21","21","50","50",Stable,Stable,Stable,Stable,"1",,AMO
88546.4837122938,581603.590262859,"88160","-6.71053642514919","5.25076003857984","1","0.181336507936508","455","21","99","21","50","50",Stable,Stable,Stable,Stable,"1",2010 : nuage,AMO
88378.825774821,615662.948520337,"88194","-6.71392145671134","5.55821826327205","2","0.385447619047619","456","99","21","21","23","23",Stable,Stable,Stable,Stable,"1",2000: nuage,AMO
88076.4276266746,672763.039990736,"88251","-6.72003559525851","6.07365567931949","3","0.547055555555556","457","21","21","21","21","21",Stable,Stable,Stable,Stable,"2",,AMO
89455.6378333507,600630.595927818,"88811","-6.70338070535299","5.42257531228618","1","0.166660317460317","458","14","14","14","14","14",Stable,Stable,Stable,Stable,"2",,AMO
89390.624208093,613653.180572084,"88824","-6.70469189568386","5.54013257207007","3","0.543565079365079","459","23","23","14","14","14",Stable,Stable,Gain,Stable,"1",,AMO
89261.6920219603,638696.71731674,"88849","-6.70729371692472","5.76620290871229","2","0.35395873015873","460","14","14","14","50","50",Stable,Stable,Stable,Deforestation,"1",,AMO
89149.4185042183,659733.398176949,"88870","-6.70956102408047","5.95610061040292","1","0.171485714285714","461","21","21","21","21","21",Stable,Stable,Stable,Stable,"1",,AMO
89116.6746943608,665743.897386634,"88876","-6.71022255907844","6.01035685876972","2","0.35524126984127","462","21","21","50","23","23",Stable,Stable,Stable,Stable,"1",,AMO
90530.5895059084,585598.617155637,"89427","-6.69288197194085","5.28693175454015","3","0.509984126984127","463","12","12","14","14","14",Stable,Stable,Degradation,Stable,"2",2010: qualité mauvaise,AMO
91368.5644999953,618649.280742007,"90088","-6.68715236493003","5.58534677933903","3","0.595042857142857","464","21","99","50","50","50",Stable,Stable,Stable,Stable,"2",2010:nuage,AMO
91103.505989802,668735.518405823,"90138","-6.69248977094885","6.03748494271724","3","0.432611111111111","465","21","21","21","21","22",Stable,Stable,Stable,Stable,"1",,AMO
91086.9491219508,671740.711113038,"90141","-6.69282345596969","6.0646129996816","2","0.216346031746032","466","21","23","23","21","21",Stable,Stable,Stable,Stable,"1",,AMO
91042.4359951031,679754.568870612,"90149","-6.6937207337553","6.13695435209435","3","0.480601587301587","467","50","50","50","23","23",Stable,Stable,Stable,Stable,"1",,AMO
92786.7713181798,530493.436378239,"90628","-6.66976700625791","4.78956709417784","1","0.104066666666667","468","23","23","23","23","23",Stable,Stable,Stable,Stable,"1",,AMO
92724.7628624733,544517.128349513,"90642","-6.6710100638279","4.91616972167108","2","0.298709523809524","469","23","23","22","22","22",Stable,Stable,Stable,Stable,"1",,AMO
92586.4546629309,574568.024833492,"90672","-6.67378434887343","5.18745943524835","2","0.222246031746032","470","21","21","21","50","50",Stable,Stable,Stable,Stable,"1",,AMO
92181.4358063271,654704.667791168,"90752","-6.68192186363615","5.91088698870307","3","0.422904761904762","471","12","22","22","22","22",Stable,Deforestation,Stable,Stable,"1",,AMO
93573.8497167561,577567.285823069,"91303","-6.66504984390222","5.2145882808233","2","0.233053968253968","472","21","21","50","50","50",Stable,Stable,Stable,Stable,"1",,AMO
93569.0871815604,578568.97582306,"91304","-6.66514529434676","5.22363122416527","1","0.179146031746032","473","21","21","50","50","50",Stable,Stable,Stable,Stable,"1",,AMO
93467.1734056428,599604.513414059,"91325","-6.6671885028291","5.41353242714758","2","0.227509523809524","474","14","14","14","14","14",Stable,Stable,Stable,Stable,"2",,AMO
93150.5703556834,660708.281974726,"91386","-6.67354392704121","5.96514332588565","3","0.437898412698413","475","22","22","50","22","22",Stable,Stable,Stable,Stable,"1",,AMO
94243.5009953843,643672.778798327,"91997","-6.66268052463972","5.81141676335849","2","0.295539682539683","476","23","23","23","30","30",Stable,Stable,Stable,Stable,"1",,AMO
93996.6254068373,688749.236056964,"92042","-6.66763523950167","6.21833814036922","2","0.300780952380952","477","23","23","23","23","23",Stable,Stable,Stable,Stable,"1",,AMO
95614.8904863069,569542.302726284,"92550","-6.64625385219567","5.14224464106022","2","0.332126984126984","478","21","21","50","50","50",Stable,Stable,Stable,Stable,"1",,AMO
96520.9956608497,589569.78313051,"93196","-6.63914091256067","5.32310342841962","1","0.122809523809524","479","21","21","21","50","50",Stable,Stable,Stable,Stable,"1",,AMO
96486.7937754453,596581.42039341,"93203","-6.63982389522833","5.38640375559591","1","0.136609523809524","480","30","30","30","30","30",Stable,Stable,Stable,Stable,"1",,AMO
98783.2726894547,533466.381136242,"94390","-6.61594195073598","4.81669626841199","2","0.191265079365079","481","22","22","22","22","22",Stable,Stable,Stable,Stable,"1",,AMO
98743.3724560763,542481.063797454,"94399","-6.61673532587086","4.89808366111429","2","0.355533333333333","482","22","22","22","22","22",Stable,Stable,Stable,Stable,"1",,AMO
98702.8053704574,551495.761656622,"94408","-6.61754215672249","4.97947085628858","3","0.435407936507936","483","30","30","23","23","22",Stable,Stable,Stable,Stable,"1",,AMO
98679.9799861962,556503.933795925,"94413","-6.6179962132643","5.0246858781713","3","0.516014285714286","484","22","22","22","22","22",Stable,Stable,Stable,Stable,"1",,AMO
98509.5636056843,592562.91803244,"94449","-6.6213882202239","5.35023215604251","3","0.494404761904762","485","99","99","50","50","50",Stable,Stable,Stable,Stable,"3",2000/2010 :nuage,AMO
98042.5089376951,681709.917650476,"94538","-6.63070251972007","6.15503965981835","2","0.364634920634921","486","99","99","21","50","50",Stable,Stable,Stable,Stable,"3",2000/2010 : nuages,AMO
99731.4981605215,545480.532348563,"95025","-6.6079865514214","4.9252127482804","2","0.221352380952381","487","21","21","50","50","50",Stable,Stable,Stable,Stable,"1",,AMO
99272.6033407249,639633.949161739,"95119","-6.61711323536141","5.77524568538989","1","0.0477714285714286","488","50","50","40","40","40",Stable,Stable,Stable,Stable,"1",,AMO
100215.716346331,650645.54988971,"95757","-6.60924726488786","5.87471603846532","2","0.248409523809524","489","21","21","21","21","21",Stable,Stable,Stable,Stable,"1",,AMO
100056.854376186,679693.040853522,"95786","-6.61240947242989","6.13695435209435","1","0.137492063492063","490","30","30","30","23","23",Stable,Stable,Stable,Stable,"1",,AMO
100028.766027617,684701.248682709,"95791","-6.61296889797348","6.18216759847637","2","0.346812698412698","491","30","30","30","23","23",Stable,Stable,Stable,Stable,"1",,AMO
100017.47318892,686704.533469411,"95793","-6.61319384019178","6.20025287557816","2","0.225761904761905","492","30","30","30","23","23",Stable,Stable,Stable,Stable,"1",,AMO
101524.001824944,590542.029089423,"96334","-6.59412831186552","5.33214634028102","2","0.257973015873016","493","23","21","50","50","50",Stable,Stable,Stable,Stable,"1",,AMO
102616.504968652,571505.799957108,"96958","-6.5833054648716","5.16033056644325","3","0.446807936507936","494","23","23","50","23","23",Stable,Stable,Stable,Stable,"1",,AMO
102525.54581975,590536.190229987,"96977","-6.58510637822491","5.33214634028102","2","0.23607619047619","495","23","23","23","23","23",Stable,Stable,Stable,Stable,"1",,AMO
102256.123401271,643621.356199717,"97030","-6.59044652531062","5.81141676335849","3","0.663920634920635","496","22","22","22","22","22",Stable,Stable,Stable,Stable,"1",,AMO
103786.644383997,534441.554367231,"97570","-6.57095495760425","4.825739321699","2","0.408609523809524","497","50","50","50","50","50",Stable,Stable,Stable,Stable,"1",,AMO
103392.713251749,617573.407974184,"97653","-6.57874295072626","5.57630394342075","2","0.279757142857143","498","21","21","21","50","50",Stable,Stable,Stable,Stable,"1",,AMO
104779.34375631,536439.444737743,"98224","-6.56211410189869","4.84382542105971","2","0.388974603174603","499","40","40","40","40","40",Stable,Stable,Stable,Stable,"1",,AMO
104586.398241262,578505.594373312,"98266","-6.56592127069169","5.22363122416527","3","0.435174603174603","500","22","22","50","50","50",Stable,Stable,Stable,Stable,"1",,AMO
104454.696395252,605548.300605374,"98293","-6.56852253925554","5.46778969743957","2","0.412004761904762","501","23","23","23","23","23",Stable,Stable,Stable,Stable,"2",limite avec classe 21,AMO
104353.273536151,625580.031277109,"98313","-6.57052717349043","5.64864655277283","1","0.157447619047619","502","30","30","30","30","30",Stable,Stable,Stable,Stable,"1",,AMO
104275.047940289,640603.885034734,"98328","-6.57207415110763","5.78428845919774","1","0.102914285714286","503","21","50","40","40","40",Stable,Stable,Stable,Stable,"1",,AMO
103960.926447723,697694.987265489,"98385","-6.5782935475188","6.29972167863646","1","0.174653968253968","504","22","22","50","50","50",Stable,Stable,Stable,Stable,"2",2010 : mauvaise qualité,AMO
106304.347451424,635583.457864134,"99634","-6.55349813649446","5.73907456150529","2","0.281780952380952","505","50","21","21","21","21",Stable,Stable,Stable,Stable,"1",,AMO
108173.867788453,660609.893529386,"100970","-6.53806794416786","5.96514332588565","2","0.386557142857143","506","23","50","23","22","22",Stable,Stable,Stable,Stable,"1",,AMO
108040.914374409,684647.313085228,"100994","-6.5406861064613","6.18216759847637","1","0.135130158730159","507","21","21","21","50","50",Stable,Stable,Stable,Stable,"1",,AMO
109692.164570082,557445.285333438,"101521","-6.51889281619197","5.03372887506266","2","0.210295238095238","508","23","50","22","22","22",Stable,Stable,Stable,Stable,"1",,AMO
109521.447758931,593500.328278686,"101557","-6.52223988614154","5.35927505993373","3","0.535836507936508","509","23","50","22","22","22",Stable,Stable,Stable,Stable,"1",,AMO
110171.363600214,661598.592947158,"102279","-6.52011137166025","5.97418603840564","2","0.40774126984127","510","21","21","21","21","21",Stable,Stable,Stable,Stable,"1",,AMO
